id,adcode,country,province,city,district,city_sname,lat,lng,UnrealX,UnrealY,
1562,360824,中国,江西省,吉安市,新干县,,27.74016,115.38692,,,
1563,360825,中国,江西省,吉安市,永丰县,,27.31815,115.44189,,,
1564,360830,中国,江西省,吉安市,永新县,,26.94498,114.24307,,,
1565,360826,中国,江西省,吉安市,泰和县,,26.78993,114.90887,,,
1566,360827,中国,江西省,吉安市,遂川县,,26.31363,114.52052,,,
1567,360803,中国,江西省,吉安市,青原区,,27.08195,115.01465,,,
1568,360900,中国,江西省,宜春市,,宜春,27.79817,114.42773,88023,88759,
1569,360922,中国,江西省,宜春市,万载县,,28.1061,114.44551,,,
1570,360923,中国,江西省,宜春市,上高县,,28.23337,114.9248,,,
1571,360981,中国,江西省,宜春市,丰城市,,28.1592,115.77121,,,
1572,360921,中国,江西省,宜春市,奉新县,,28.68793,115.40037,,,
1573,360924,中国,江西省,宜春市,宜丰县,,28.3938,114.80369,,,
1574,360982,中国,江西省,宜春市,樟树市,,28.05589,115.54615,,,
1575,360902,中国,江西省,宜春市,袁州区,,27.79817,114.42773,,,
1576,360926,中国,江西省,宜春市,铜鼓县,,28.52182,114.37071,,,
1577,360925,中国,江西省,宜春市,靖安县,,28.86138,115.36268,,,
1578,360983,中国,江西省,宜春市,高安市,,28.41729,115.37562,,,
1579,361000,中国,江西省,抚州市,,抚州,28.24771,116.60334,105473,85509,
1580,361029,中国,江西省,抚州市,东乡县,,28.24771,116.60334,,,
1581,361002,中国,江西省,抚州市,临川区,,27.93473,116.30986,,,
1582,361025,中国,江西省,抚州市,乐安县,,27.42814,115.83109,,,
1583,361023,中国,江西省,抚州市,南丰县,,27.21863,116.52526,,,
1584,361021,中国,江西省,抚州市,南城县,,27.5684,116.63775,,,
1585,361026,中国,江西省,抚州市,宜黄县,,27.55489,116.23628,,,
1586,361024,中国,江西省,抚州市,崇仁县,,27.76437,116.06124,,,
1587,361030,中国,江西省,抚州市,广昌县,,26.83729,116.32573,,,
1588,361028,中国,江西省,抚州市,资溪县,,27.70594,117.06101,,,
1589,361027,中国,江西省,抚州市,金溪县,,27.91912,116.75485,,,
1590,361022,中国,江西省,抚州市,黎川县,,27.28236,116.90753,,,
1591,360500,中国,江西省,新余市,,新余,27.8,114.93,92423,88159,
1592,360521,中国,江西省,新余市,分宜县,,27.81476,114.69191,,,
1593,360502,中国,江西省,新余市,渝水区,,27.80038,114.94461,,,
1594,360200,中国,江西省,景德镇市,,景德镇,29.2704,117.18,111773,71309,
1595,360281,中国,江西省,景德镇市,乐平市,,28.96173,117.129,,,
1596,360202,中国,江西省,景德镇市,昌江区,,29.27324,117.18366,,,
1597,360222,中国,江西省,景德镇市,浮梁县,,29.35159,117.21523,,,
1598,360203,中国,江西省,景德镇市,珠山区,,29.30005,117.20275,,,
1600,360300,中国,江西省,萍乡市,,萍乡,27.62,113.85,83123,91309,
1601,360322,中国,江西省,萍乡市,上栗县,,27.88042,113.79537,,,
1602,360302,中国,江西省,萍乡市,安源区,,27.61552,113.87163,,,
1603,360313,中国,江西省,萍乡市,湘东区,,27.64069,113.73421,,,
1604,360323,中国,江西省,萍乡市,芦溪县,,27.63064,114.02956,,,
1605,360321,中国,江西省,萍乡市,莲花县,,27.12761,113.96123,,,
1606,360700,中国,江西省,赣州市,,赣州,25.92,114.95,94723,109309,
1607,360724,中国,江西省,赣州市,上犹县,,25.79086,114.53754,,,
1608,360731,中国,江西省,赣州市,于都县,,25.95184,115.41544,,,
1609,360733,中国,江西省,赣州市,会昌县,,25.60039,115.786,,,
1610,360722,中国,江西省,赣州市,信丰县,,25.38617,114.92285,,,
1611,360729,中国,江西省,赣州市,全南县,,24.74235,114.53012,,,
1612,360732,中国,江西省,赣州市,兴国县,,26.33779,115.36314,,,
1613,360703,中国,江西省,赣州市,南康区,,25.66144,114.76535,,,
1614,360723,中国,江西省,赣州市,大余县,,25.40148,114.36195,,,
1615,360730,中国,江西省,赣州市,宁都县,,26.47019,116.00941,,,
1616,360726,中国,江西省,赣州市,安远县,,25.13702,115.39379,,,
1617,360728,中国,江西省,赣州市,定南县,,24.7855,115.02739,,,
1618,360734,中国,江西省,赣州市,寻乌县,,24.96351,115.64673,,,
1619,360725,中国,江西省,赣州市,崇义县,,25.68165,114.30784,,,
1620,360781,中国,江西省,赣州市,瑞金市,,25.88562,116.02709,,,
1621,360735,中国,江西省,赣州市,石城县,,26.32691,116.35432,,,
1622,360702,中国,江西省,赣州市,章贡区,,25.81751,114.92085,,,
1623,360721,中国,江西省,赣州市,赣县,,25.86076,115.01161,,,
1624,360727,中国,江西省,赣州市,龙南县,,24.91105,114.78993,,,
1625,360600,中国,江西省,鹰潭市,,鹰潭,28.23902,117.03708,111623,81509,
1626,360622,中国,江西省,鹰潭市,余江县,,28.20991,116.81834,,,
1627,360602,中国,江西省,鹰潭市,月湖区,,28.23902,117.03708,,,
1628,360681,中国,江西省,鹰潭市,贵溪市,,28.29252,117.24525,,,
1629,130000,中国,河北省,,,,38.04320164520046,114.53659630531568,,,
1630,130600,中国,河北省,保定市,,保定,38.8704,115.48,92030,-30410,
1631,130637,中国,河北省,保定市,博野县,,38.45766,115.46439,,,
1632,130627,中国,河北省,保定市,唐县,,38.7479,114.98295,,,
1633,130683,中国,河北省,保定市,安国市,,38.41845,115.32664,,,
1634,130632,中国,河北省,保定市,安新县,,38.93535,115.93564,,,
1635,130626,中国,河北省,保定市,定兴县,,39.26315,115.8079,,,
1636,130682,中国,河北省,保定市,定州市,,38.51626,114.99025,,,
1637,130629,中国,河北省,保定市,容城县,,39.04285,115.86164,,,
1638,130625,中国,河北省,保定市,徐水县,,39.01865,115.65586,,,
1639,130602,中国,河北省,保定市,新市区,,38.87757,115.45875,,,
1640,130633,中国,河北省,保定市,易县,,39.34926,115.49846,,,
1641,130634,中国,河北省,保定市,曲阳县,,38.62231,114.74501,,,
1642,130631,中国,河北省,保定市,望都县,,38.709,115.15564,,,
1643,130623,中国,河北省,保定市,涞水县,,39.39428,115.71378,,,
1644,130630,中国,河北省,保定市,涞源县,,39.36018,114.69424,,,
1645,130681,中国,河北省,保定市,涿州市,,39.48529,115.97439,,,
1646,130622,中国,河北省,保定市,清苑县,,38.76526,115.48989,,,
1647,130621,中国,河北省,保定市,满城县,,38.94892,115.32217,,,
1648,130606,中国,河北省,保定市,莲池区,,38.88353,115.49715,,,
1649,130635,中国,河北省,保定市,蠡县,,38.48806,115.5836,,,
1650,130624,中国,河北省,保定市,阜平县,,38.84915,114.19531,,,
1651,130638,中国,河北省,保定市,雄县,,38.99446,116.10879,,,
1652,130636,中国,河北省,保定市,顺平县,,38.83759,115.13543,,,
1653,130684,中国,河北省,保定市,高碑店市,,39.32658,115.87373,,,
1654,130628,中国,河北省,保定市,高阳县,,38.70007,115.77884,112970,-39890,
1655,130200,中国,河北省,唐山市,,唐山,39.6243,118.1944,,,
1656,130207,中国,河北省,唐山市,丰南区,,39.57487,118.08505,,,
1657,130208,中国,河北省,唐山市,丰润区,,39.83269,118.16206,,,
1658,130225,中国,河北省,唐山市,乐亭县,,39.42564,118.91252,,,
1659,130204,中国,河北省,唐山市,古冶区,,39.71612,118.45885,,,
1660,130205,中国,河北省,唐山市,开平区,,39.67132,118.26174,,,
1661,130209,中国,河北省,唐山市,曹妃甸区,,39.27313,118.46023,,,
1662,130224,中国,河北省,唐山市,滦南县,,39.50394,118.67414,,,
1663,130223,中国,河北省,唐山市,滦县,,39.74058,118.70351,,,
1664,130229,中国,河北省,唐山市,玉田县,,39.9005,117.73881,,,
1665,130203,中国,河北省,唐山市,路北区,,39.62429,118.20127,,,
1666,130202,中国,河北省,唐山市,路南区,,39.62527,118.15474,,,
1667,130283,中国,河北省,唐山市,迁安市,,39.99836,118.70073,,,
1668,130227,中国,河北省,唐山市,迁西县,,40.14153,118.3146,,,
1669,130281,中国,河北省,唐山市,遵化市,,40.18924,117.96567,,,
1670,131000,中国,河北省,廊坊市,,廊坊,39.5204,116.68,101090,-38020,
1671,131082,中国,河北省,廊坊市,三河市,,39.98246,117.07822,,,
1672,131022,中国,河北省,廊坊市,固安县,,39.43825,116.29852,,,
1673,131028,中国,河北省,廊坊市,大厂回族自治县,,39.88665,116.98951,,,
1674,131025,中国,河北省,廊坊市,大城县,,38.70469,116.65423,,,
1675,131002,中国,河北省,廊坊市,安次区,,39.50311,116.68572,,,
1676,131003,中国,河北省,廊坊市,广阳区,,39.5228,116.71051,,,
1677,131026,中国,河北省,廊坊市,文安县,,38.87328,116.45848,,,
1678,131023,中国,河北省,廊坊市,永清县,,39.32178,116.49904,,,
1679,131081,中国,河北省,廊坊市,霸州市,,39.12581,116.3917,,,
1680,131024,中国,河北省,廊坊市,香河县,,39.76142,117.00645,,,
1681,130700,中国,河北省,张家口市,,张家口,40.83,114.93,86030,-50600,
1682,130729,中国,河北省,张家口市,万全县,,40.76699,114.74055,,,
1683,130706,中国,河北省,张家口市,下花园区,,40.5024,115.28751,,,
1684,130705,中国,河北省,张家口市,宣化区,,40.60845,115.09923,,,
1685,130725,中国,河北省,张家口市,尚义县,,41.07599,113.96919,,,
1686,130733,中国,河北省,张家口市,崇礼县,,40.97457,115.28261,,,
1687,130723,中国,河北省,张家口市,康保县,,41.85228,114.60035,,,
1688,130722,中国,河北省,张家口市,张北县,,41.15862,114.71987,,,
1689,130728,中国,河北省,张家口市,怀安县,,40.6743,114.38564,,,
1690,130730,中国,河北省,张家口市,怀来县,,40.41538,115.51778,,,
1691,130702,中国,河北省,张家口市,桥东区,,40.78847,114.89436,,,
1692,130703,中国,河北省,张家口市,桥西区,,40.81956,114.86937,,,
1693,130724,中国,河北省,张家口市,沽源县,,41.66964,115.68865,,,
1694,130731,中国,河北省,张家口市,涿鹿县,,40.38003,115.21962,,,
1695,130726,中国,河北省,张家口市,蔚县,,39.84072,114.58897,,,
1696,130732,中国,河北省,张家口市,赤城县,,40.91295,115.83166,,,
1697,130727,中国,河北省,张家口市,阳原县,,40.10366,114.15057,,,
1698,130800,中国,河北省,承德市,,承德,40.9604,117.93,110360,-54150,
1699,130826,中国,河北省,承德市,丰宁满族自治县,,41.20894,116.64591,,,
1700,130822,中国,河北省,承德市,兴隆县,,40.41727,117.50076,,,
1701,130802,中国,河北省,承德市,双桥区,,40.97469,117.94348,,,
1702,130803,中国,河北省,承德市,双滦区,,40.95913,117.80024,,,
1703,130828,中国,河北省,承德市,围场满族蒙古族自治县,,41.93846,117.76016,,,
1704,130827,中国,河北省,承德市,宽城满族自治县,,40.61139,118.48535,,,
1705,130823,中国,河北省,承德市,平泉县,,41.0184,118.70202,,,
1706,130821,中国,河北省,承德市,承德县,,40.76853,118.17382,,,
1707,130824,中国,河北省,承德市,滦平县,,40.94145,117.33286,,,
1708,130825,中国,河北省,承德市,隆化县,,41.31381,117.73897,,,
1709,130804,中国,河北省,承德市,鹰手营子矿区,,40.5464,117.65955,,,
1710,130900,中国,河北省,沧州市,,沧州,38.3204,116.87,103310,-24890,
1711,130923,中国,河北省,沧州市,东光县,,37.88828,116.5371,,,
1712,130982,中国,河北省,沧州市,任丘市,,38.71164,116.09954,,,
1713,130927,中国,河北省,沧州市,南皮县,,38.0378,116.70774,,,
1714,130928,中国,河北省,沧州市,吴桥县,,37.6277,116.39154,,,
1715,130930,中国,河北省,沧州市,孟村回族自治县,,38.05341,117.10418,,,
1716,130902,中国,河北省,沧州市,新华区,,38.31404,116.86638,,,
1717,130921,中国,河北省,沧州市,沧县,,38.32474,116.60718,,,
1718,130984,中国,河北省,沧州市,河间市,,38.44548,116.099,,,
1719,130981,中国,河北省,沧州市,泊头市,,38.08364,116.57828,,,
1720,130924,中国,河北省,沧州市,海兴县,,38.14325,117.49785,,,
1721,130929,中国,河北省,沧州市,献县,,38.19018,116.12279,,,
1722,130925,中国,河北省,沧州市,盐山县,,38.0583,117.23025,,,
1723,130926,中国,河北省,沧州市,肃宁县,,38.42277,115.82997,,,
1724,130903,中国,河北省,沧州市,运河区,,38.31077,116.83191,,,
1725,130922,中国,河北省,沧州市,青县,,38.58348,116.80318,,,
1726,130983,中国,河北省,沧州市,黄骅市,,38.37139,117.33012,,,
1727,130100,中国,河北省,石家庄市,,石家庄,38.05,114.48,84990,-21040,
1728,130121,中国,河北省,石家庄市,井陉县,,38.03225,114.14532,,,
1729,130107,中国,河北省,石家庄市,井陉矿区,,38.06499,114.0623,,,
1730,130132,中国,河北省,石家庄市,元氏县,,37.76646,114.52547,,,
1731,130131,中国,河北省,石家庄市,平山县,,38.25998,114.18605,,,
1732,130184,中国,河北省,石家庄市,新乐市,,38.34338,114.68384,,,
1733,130105,中国,河北省,石家庄市,新华区,,38.0509,114.46312,,,
1734,130130,中国,河北省,石家庄市,无极县,,38.17915,114.97638,,,
1735,130183,中国,河北省,石家庄市,晋州市,,38.03356,115.0441,,,
1736,130124,中国,河北省,石家庄市,栾城县,,37.90025,114.64839,,,
1737,130104,中国,河北省,石家庄市,桥西区,,38.00407,114.46104,,,
1738,130123,中国,河北省,石家庄市,正定县,,38.14618,114.57096,,,
1739,130128,中国,河北省,石家庄市,深泽县,,38.18417,115.20094,,,
1740,130126,中国,河北省,石家庄市,灵寿县,,38.30864,114.38265,,,
1741,130182,中国,河北省,石家庄市,藁城市,,38.02166,114.84676,,,
1742,130125,中国,河北省,石家庄市,行唐县,,38.43848,114.55294,,,
1743,130108,中国,河北省,石家庄市,裕华区,,38.0061,114.53122,,,
1744,130129,中国,河北省,石家庄市,赞皇县,,37.66579,114.38592,,,
1745,130133,中国,河北省,石家庄市,赵县,,37.75631,114.77616,,,
1746,130181,中国,河北省,石家庄市,辛集市,,37.94316,115.21792,,,
1747,130102,中国,河北省,石家庄市,长安区,,38.03647,114.53952,,,
1748,130127,中国,河北省,石家庄市,高邑县,,37.61493,114.61148,,,
1749,130185,中国,河北省,石家庄市,鹿泉市,,38.08587,114.31344,,,
1750,130300,中国,河北省,秦皇岛市,,秦皇岛,39.9304,119.62,123530,-44050,
1751,130304,中国,河北省,秦皇岛市,北戴河区,,39.83507,119.48458,,,
1752,130324,中国,河北省,秦皇岛市,卢龙县,,39.8918,118.89294,,,
1753,130303,中国,河北省,秦皇岛市,山海关区,,39.97892,119.77606,,,
1754,130323,中国,河北省,秦皇岛市,抚宁县,,39.87634,119.24444,,,
1755,130322,中国,河北省,秦皇岛市,昌黎县,,39.71284,119.16288,,,
1756,130302,中国,河北省,秦皇岛市,海港区,,39.9345,119.61063,,,
1757,130321,中国,河北省,秦皇岛市,青龙满族自治县,,40.40692,118.95012,,,
1758,131100,中国,河北省,衡水市,,衡水,37.72,115.7,94430,-18530,
1759,131181,中国,河北省,衡水市,冀州市,,37.55085,115.57938,,,
1760,131125,中国,河北省,衡水市,安平县,,38.23447,115.51912,,,
1761,131126,中国,河北省,衡水市,故城县,,37.34748,115.96581,,,
1762,131127,中国,河北省,衡水市,景县,,37.69234,116.2706,,,
1763,131121,中国,河北省,衡水市,枣强县,,37.51337,115.72418,,,
1764,131102,中国,河北省,衡水市,桃城区,,37.73516,115.67466,,,
1765,131123,中国,河北省,衡水市,武强县,,38.0412,115.98253,,,
1766,131122,中国,河北省,衡水市,武邑县,,37.80186,115.88751,,,
1767,131182,中国,河北省,衡水市,深州市,,38.00022,115.56001,,,
1768,131128,中国,河北省,衡水市,阜城县,,37.86885,116.14437,,,
1769,131124,中国,河北省,衡水市,饶阳县,,38.2353,115.7256,,,
1770,130500,中国,河北省,邢台市,,邢台,37.06787,114.50713,85570,-10870,
1771,130522,中国,河北省,邢台市,临城县,,37.4443,114.49898,,,
1772,130535,中国,河北省,邢台市,临西县,,36.87082,115.50104,,,
1773,130526,中国,河北省,邢台市,任县,,37.12092,114.67132,,,
1774,130523,中国,河北省,邢台市,内丘县,,37.28678,114.51207,,,
1775,130527,中国,河北省,邢台市,南和县,,37.0049,114.68376,,,
1776,130581,中国,河北省,邢台市,南宫市,,37.35795,115.40866,,,
1777,130533,中国,河北省,邢台市,威县,,36.97542,115.26669,,,
1778,130528,中国,河北省,邢台市,宁晋县,,37.6198,114.91932,,,
1779,130529,中国,河北省,邢台市,巨鹿县,,37.22107,115.03781,,,
1780,130532,中国,河北省,邢台市,平乡县,,37.06319,115.03007,,,
1781,130531,中国,河北省,邢台市,广宗县,,37.07463,115.14261,,,
1782,130530,中国,河北省,邢台市,新河县,,37.52867,115.24214,,,
1783,130524,中国,河北省,邢台市,柏乡县,,37.48244,114.69363,,,
1784,130502,中国,河北省,邢台市,桥东区,,37.06787,114.50713,,,
1785,130503,中国,河北省,邢台市,桥西区,,37.05983,114.46816,,,
1786,130582,中国,河北省,邢台市,沙河市,,36.85516,114.50332,,,
1787,130534,中国,河北省,邢台市,清河县,,37.03993,115.66718,,,
1788,130521,中国,河北省,邢台市,邢台县,,37.08627,114.54489,,,
1789,130525,中国,河北省,邢台市,隆尧县,,37.35025,114.77031,,,
1790,130400,中国,河北省,邯郸市,,邯郸,36.61853,114.49339,86180,-6370,
1791,130403,中国,河北省,邯郸市,丛台区,,36.61853,114.49339,,,
1792,130423,中国,河北省,邯郸市,临漳县,,36.3348,114.61968,,,
1793,130404,中国,河北省,邯郸市,复兴区,,36.61693,114.47309,,,
1794,130425,中国,河北省,邯郸市,大名县,,36.28558,115.14788,,,
1795,130406,中国,河北省,邯郸市,峰峰矿区,,36.41968,114.21302,,,
1796,130432,中国,河北省,邯郸市,广平县,,36.48345,114.9485,,,
1797,130424,中国,河北省,邯郸市,成安县,,36.44414,114.66999,,,
1798,130435,中国,河北省,邯郸市,曲周县,,36.77918,114.94485,,,
1799,130481,中国,河北省,邯郸市,武安市,,36.69671,114.20376,,,
1800,130429,中国,河北省,邯郸市,永年县,,36.77771,114.49095,,,
1801,130426,中国,河北省,邯郸市,涉县,,36.58544,113.69065,,,
1802,130427,中国,河北省,邯郸市,磁县,,36.37396,114.37392,,,
1803,130428,中国,河北省,邯郸市,肥乡县,,36.54811,114.80002,,,
1804,130402,中国,河北省,邯郸市,邯山区,,36.6,114.48376,,,
1805,130430,中国,河北省,邯郸市,邱县,,36.81987,115.17641,,,
1806,130433,中国,河北省,邯郸市,馆陶县,,36.53529,115.30629,,,
1807,130434,中国,河北省,邯郸市,魏县,,36.35991,114.93882,,,
1808,130431,中国,河北省,邯郸市,鸡泽县,,36.92031,114.8782,,,
1809,410000,中国,河南省,,,,34.771712921931496,113.75938408486323,,,
1810,411200,中国,河南省,三门峡市,,三门峡,34.77141,111.18747,82540,32580,
1811,411281,中国,河南省,三门峡市,义马市,,34.74725,111.87449,,,
1812,411224,中国,河南省,三门峡市,卢氏县,,34.05438,111.04783,,,
1813,411221,中国,河南省,三门峡市,渑池县,,34.76726,111.7619,,,
1814,411202,中国,河南省,三门峡市,湖滨区,,34.77141,111.18747,,,
1815,411282,中国,河南省,三门峡市,灵宝市,,34.51685,110.89456,,,
1816,411222,中国,河南省,三门峡市,陕县,,34.72054,111.10338,,,
1817,411500,中国,河南省,信阳市,,信阳,32.1304,114.07,83690,42120,
1818,411522,中国,河南省,信阳市,光山县,,32.00997,114.91878,,,
1819,411524,中国,河南省,信阳市,商城县,,31.79836,115.4069,,,
1820,411525,中国,河南省,信阳市,固始县,,32.16839,115.65481,,,
1821,411503,中国,河南省,信阳市,平桥区,,32.10105,114.12561,,,
1822,411528,中国,河南省,信阳市,息县,,32.34282,114.74024,,,
1823,411523,中国,河南省,信阳市,新县,,31.64389,114.87929,,,
1824,411502,中国,河南省,信阳市,浉河区,,32.11683,114.05857,,,
1825,411527,中国,河南省,信阳市,淮滨县,,32.47339,115.41987,,,
1826,411526,中国,河南省,信阳市,潢川县,,32.13156,115.05129,,,
1827,411521,中国,河南省,信阳市,罗山县,,32.20314,114.51307,,,
1828,411300,中国,河南省,南阳市,,南阳,33.0004,112.53,69730,33670,
1829,411325,中国,河南省,南阳市,内乡县,,33.04483,111.84926,,,
1830,411321,中国,河南省,南阳市,南召县,,33.48979,112.42914,,,
1831,411303,中国,河南省,南阳市,卧龙区,,32.98646,112.53494,,,
1832,411328,中国,河南省,南阳市,唐河县,,32.68117,112.80745,,,
1833,411302,中国,河南省,南阳市,宛城区,,33.0036,112.5396,,,
1834,411329,中国,河南省,南阳市,新野县,,32.52093,112.36006,,,
1835,411322,中国,河南省,南阳市,方城县,,33.25439,113.01255,,,
1836,411330,中国,河南省,南阳市,桐柏县,,32.37913,113.42892,,,
1837,411326,中国,河南省,南阳市,淅川县,,33.13815,111.49078,,,
1838,411327,中国,河南省,南阳市,社旗县,,33.05614,112.94793,,,
1839,411323,中国,河南省,南阳市,西峡县,,33.3056,111.47244,,,
1840,411381,中国,河南省,南阳市,邓州市,,32.68777,112.08736,,,
1841,411324,中国,河南省,南阳市,镇平县,,33.03391,112.23448,,,
1842,411600,中国,河南省,周口市,,周口,33.6304,114.63,87970,25670,
1843,411623,中国,河南省,周口市,商水县,,33.54256,114.61165,,,
1844,411627,中国,河南省,周口市,太康县,,34.06379,114.83779,,,
1845,411602,中国,河南省,周口市,川汇区,,33.64738,114.65048,,,
1846,411621,中国,河南省,周口市,扶沟县,,34.06,114.39482,,,
1847,411624,中国,河南省,周口市,沈丘县,,33.4094,115.09856,,,
1848,411626,中国,河南省,周口市,淮阳县,,33.7315,114.88614,,,
1849,411622,中国,河南省,周口市,西华县,,33.76754,114.52974,,,
1850,411625,中国,河南省,周口市,郸城县,,33.64475,115.17704,,,
1851,411681,中国,河南省,周口市,项城市,,33.46723,114.87562,,,
1852,411628,中国,河南省,周口市,鹿邑县,,33.86009,115.48443,,,
1853,411400,中国,河南省,商丘市,,商丘,34.4504,115.65,95570,16760,
1854,411426,中国,河南省,商丘市,夏邑县,,34.23929,116.12969,,,
1855,411423,中国,河南省,商丘市,宁陵县,,34.45454,115.30516,,,
1856,411424,中国,河南省,商丘市,柘城县,,34.09114,115.30544,,,
1857,411402,中国,河南省,商丘市,梁园区,,34.44379,115.61396,,,
1858,411421,中国,河南省,商丘市,民权县,,34.64691,115.14766,,,
1859,411481,中国,河南省,商丘市,永城市,,33.92915,116.44946,,,
1860,411422,中国,河南省,商丘市,睢县,,34.44526,115.07153,,,
1861,411403,中国,河南省,商丘市,睢阳区,,34.38818,115.65347,,,
1862,411425,中国,河南省,商丘市,虞城县,,34.39737,115.86519,,,
1863,410500,中国,河南省,安阳市,,安阳,36.08,114.35,83990,-930,
1864,410527,中国,河南省,安阳市,内黄县,,35.94714,114.89936,,,
1865,410503,中国,河南省,安阳市,北关区,,36.10849,114.35511,,,
1866,410522,中国,河南省,安阳市,安阳县,,36.21256,114.23182,,,
1867,410502,中国,河南省,安阳市,文峰区,,36.09052,114.35688,,,
1868,410581,中国,河南省,安阳市,林州市,,36.08308,113.81908,,,
1869,410505,中国,河南省,安阳市,殷都区,,36.10994,114.30345,,,
1870,410523,中国,河南省,安阳市,汤阴县,,35.92138,114.35723,,,
1871,410526,中国,河南省,安阳市,滑县,,35.57534,114.5193,,,
1872,410506,中国,河南省,安阳市,龙安区,,36.07609,114.30089,,,
1873,410400,中国,河南省,平顶山市,,平顶山,33.7304,113.3,75090,24740,
1874,410403,中国,河南省,平顶山市,卫东区,,33.73469,113.33503,,,
1875,410422,中国,河南省,平顶山市,叶县,,33.62683,113.35737,,,
1876,410421,中国,河南省,平顶山市,宝丰县,,33.8684,113.05479,,,
1877,410402,中国,河南省,平顶山市,新华区,,33.73741,113.29431,,,
1878,410482,中国,河南省,平顶山市,汝州市,,34.16717,112.84437,,,
1879,410411,中国,河南省,平顶山市,湛河区,,33.7009,113.27602,,,
1880,410404,中国,河南省,平顶山市,石龙区,,33.89889,112.89888,,,
1881,410481,中国,河南省,平顶山市,舞钢市,,33.29315,113.52531,,,
1882,410425,中国,河南省,平顶山市,郏县,,33.9718,113.21262,,,
1883,410423,中国,河南省,平顶山市,鲁山县,,33.73854,112.90802,,,
1884,410200,中国,河南省,开封市,,开封,34.85,114.35,83930,13050,
1885,410225,中国,河南省,开封市,兰考县,,34.8223,114.82115,,,
1886,410223,中国,河南省,开封市,尉氏县,,34.41161,114.19297,,,
1887,410221,中国,河南省,开封市,杞县,,34.55034,114.78283,,,
1888,410212,中国,河南省,开封市,祥符区,,34.757,114.44136,,,
1889,410205,中国,河南省,开封市,禹王台区,,34.77717,114.34826,,,
1890,410222,中国,河南省,开封市,通许县,,34.48044,114.46741,,,
1891,410203,中国,河南省,开封市,顺河回族区,,34.79971,114.36435,,,
1892,410204,中国,河南省,开封市,鼓楼区,,34.78861,114.34816,,,
1893,410202,中国,河南省,开封市,龙亭区,,34.81568,114.35461,,,
1894,410700,中国,河南省,新乡市,,新乡,35.3204,113.87,80410,7640,
1895,410704,中国,河南省,新乡市,凤泉区,,35.3718,113.90598,,,
1896,410703,中国,河南省,新乡市,卫滨区,,35.30227,113.86582,,,
1897,410781,中国,河南省,新乡市,卫辉市,,35.39847,114.06459,,,
1898,410725,中国,河南省,新乡市,原阳县,,35.06569,113.93997,,,
1899,410727,中国,河南省,新乡市,封丘县,,35.04119,114.41861,,,
1900,410726,中国,河南省,新乡市,延津县,,35.14194,114.20515,,,
1901,410721,中国,河南省,新乡市,新乡县,,35.19079,113.80516,,,
1902,410711,中国,河南省,新乡市,牧野区,,35.31493,113.90866,,,
1903,410702,中国,河南省,新乡市,红旗区,,35.30351,113.87523,,,
1904,410724,中国,河南省,新乡市,获嘉县,,35.25962,113.65716,,,
1905,410782,中国,河南省,新乡市,辉县市,,35.46212,113.8054,,,
1906,410728,中国,河南省,新乡市,长垣县,,35.20049,114.66886,,,
1907,410300,中国,河南省,洛阳市,,洛阳,34.68,112.4701,68230,15710,
1908,410329,中国,河南省,洛阳市,伊川县,,34.42135,112.42568,,,
1909,410381,中国,河南省,洛阳市,偃师市,,34.72763,112.78965,,,
1910,410306,中国,河南省,洛阳市,吉利区,,34.90099,112.58888,,,
1911,410322,中国,河南省,洛阳市,孟津县,,34.82544,112.4451,,,
1912,410327,中国,河南省,洛阳市,宜阳县,,34.51496,112.1792,,,
1913,410325,中国,河南省,洛阳市,嵩县,,34.13451,112.0857,,,
1914,410323,中国,河南省,洛阳市,新安县,,34.72818,112.13242,,,
1915,410324,中国,河南省,洛阳市,栾川县,,33.78576,111.61579,,,
1916,410326,中国,河南省,洛阳市,汝阳县,,34.15388,112.47317,,,
1917,410328,中国,河南省,洛阳市,洛宁县,,34.38917,111.65313,,,
1918,410311,中国,河南省,洛阳市,洛龙区,,34.61866,112.46403,,,
1919,410305,中国,河南省,洛阳市,涧西区,,34.65774,112.3957,,,
1920,410304,中国,河南省,洛阳市,瀍河回族区,,34.70431,112.51078,,,
1921,410302,中国,河南省,洛阳市,老城区,,34.68356,112.46958,,,
1922,410303,中国,河南省,洛阳市,西工区,,34.66064,112.42827,,,
1923,419001,中国,河南省,济源市,,济源,35.06707,112.60273,69580,10540,
1924,411100,中国,河南省,漯河市,,漯河,33.54528,113.9202,82180,26370,
1925,411122,中国,河南省,漯河市,临颍县,,33.80958,113.93443,,,
1926,411104,中国,河南省,漯河市,召陵区,,33.58645,114.09389,,,
1927,411102,中国,河南省,漯河市,源汇区,,33.54528,113.9202,,,
1928,411121,中国,河南省,漯河市,舞阳县,,33.43765,113.60931,,,
1929,411103,中国,河南省,漯河市,郾城区,,33.58705,114.00664,,,
1930,410900,中国,河南省,濮阳市,,濮阳,35.77745,115.07432,89630,2430,
1931,410902,中国,河南省,濮阳市,华龙区,,35.77745,115.07432,,,
1932,410923,中国,河南省,濮阳市,南乐县,,36.06979,115.20491,,,
1933,410927,中国,河南省,濮阳市,台前县,,35.96931,115.87163,,,
1934,410922,中国,河南省,濮阳市,清丰县,,35.8851,115.10421,,,
1935,410928,中国,河南省,濮阳市,濮阳县,,35.71221,115.02903,,,
