,from_province,to_province,time,quantity,from_lat,to_lat,from_lon,to_lon
22133,福建,天津,2020-01-06,209.673522,40.045770000000005,25.10723,117.82478,118.58159
22134,福建,天津,2020-01-07,232.090272,40.045770000000005,25.10723,117.82478,118.58159
22135,福建,天津,2020-01-08,263.7432576,40.045770000000005,25.10723,117.82478,118.58159
22136,福建,天津,2020-01-09,246.62144519999998,40.045770000000005,25.10723,117.82478,118.58159
22137,福建,天津,2020-01-10,112.1374044,40.045770000000005,24.72286,117.82478,118.24722
22138,福建,天津,2020-01-11,329.4068472,40.045770000000005,25.56795,117.82477999999999,118.98442666666666
22139,福建,天津,2020-01-12,218.8910952,40.045770000000005,25.10723,117.82478,118.58159
22140,福建,天津,2020-01-13,179.33869800000002,40.045770000000005,25.10723,117.82478,118.58159
22141,福建,天津,2020-01-14,176.2823088,40.045770000000005,25.10723,117.82478,118.58159
22142,福建,天津,2020-01-15,257.794812,40.045770000000005,25.224416666666666,117.82477999999999,118.75982666666668
22143,福建,天津,2020-01-16,78.7485888,40.045770000000005,24.72286,117.82478,118.24722
22144,福建,天津,2020-01-17,90.1294776,40.045770000000005,25.45879,117.82478,119.1163
22145,福建,天津,2020-01-18,97.82930520000001,40.045770000000005,25.45879,117.82478,119.1163
22146,福建,天津,2020-01-19,94.07223359999999,40.045770000000005,24.72286,117.82478,118.24722
22147,福建,天津,2020-01-28,20.794968,40.045770000000005,24.72286,117.82478,118.24722
22148,福建,天津,2020-01-29,23.7450528,40.045770000000005,25.606125000000002,117.82478,119.01866
22149,福建,天津,2020-01-30,13.455072,40.045770000000005,24.72286,117.82478,118.24722
22150,福建,天津,2020-01-31,10.264060800000001,40.045770000000005,24.72286,117.82478,118.24722
22151,福建,天津,2020-02-01,16.001452800000003,40.045770000000005,25.606125000000002,117.82478,119.01866
22152,福建,天津,2020-02-02,7.993695599999999,40.045770000000005,24.72286,117.82478,118.24722
22153,福建,宁夏回族自治区,2020-01-01,9.2161152,37.867028,25.229914,106.572464,118.689544
22154,福建,宁夏回族自治区,2020-01-02,31.578368400000002,37.89150875,25.381978750000002,106.57894624999997,118.76985875
22155,福建,宁夏回族自治区,2020-01-03,45.41569559999999,37.560009090909084,25.436914545454545,106.66505636363632,118.82959363636364
22156,福建,宁夏回族自治区,2020-01-04,57.104740799999995,37.91744899999999,25.802876000000005,106.74473499999996,118.971738
22157,福建,宁夏回族自治区,2020-01-05,37.3454388,37.68172,25.802576666666667,106.58551666666663,119.02264333333333
22158,福建,宁夏回族自治区,2020-01-06,39.289179600000004,37.694818999999995,25.833466000000005,106.46284999999997,119.23931599999999
22159,福建,宁夏回族自治区,2020-01-07,66.50074079999999,37.554868571428564,25.517560000000003,106.49504928571426,118.92484928571427
22160,福建,宁夏回族自治区,2020-01-08,66.9544056,37.841076153846146,25.423666153846156,106.65784076923075,118.87588769230767
22161,福建,宁夏回族自治区,2020-01-09,96.148458,37.55435000000001,25.67004473684211,106.53612526315787,118.98082736842106
22162,福建,宁夏回族自治区,2020-01-10,58.53040560000001,37.902636363636354,25.644776363636367,106.58189272727272,119.05144545454546
22163,福建,宁夏回族自治区,2020-01-11,58.83198480000001,37.76566307692307,25.500419230769236,106.64975307692306,118.94312923076922
22164,福建,宁夏回族自治区,2020-01-12,31.796873999999992,37.813705999999996,25.553753,106.67826799999997,119.01764799999998
22165,福建,宁夏回族自治区,2020-01-13,87.04451159999999,37.638503333333325,25.342573333333334,106.50131666666665,118.81243333333335
22166,福建,宁夏回族自治区,2020-01-14,50.0060952,37.32363499999999,25.530848000000002,106.61028299999998,118.99710800000003
22167,福建,宁夏回族自治区,2020-01-15,40.0562172,37.71566899999999,25.738408000000003,106.66775399999997,119.02183500000001
22168,福建,宁夏回族自治区,2020-01-16,50.76389880000001,37.474993999999995,25.630626999999997,106.51499299999998,119.08452199999999
22169,福建,宁夏回族自治区,2020-01-17,53.043692400000005,37.68120363636363,25.913290909090907,106.69581454545451,119.22790727272726
22170,福建,宁夏回族自治区,2020-01-18,63.9596412,38.09220615384615,25.765096153846166,106.45495538461537,119.17689153846153
22171,福建,宁夏回族自治区,2020-01-19,52.695684,37.61522,25.390715,106.62226666666668,118.90551666666666
22172,福建,宁夏回族自治区,2020-01-20,55.598983200000006,37.616727499999996,25.53655875,106.64412499999997,119.0424375
22173,福建,宁夏回族自治区,2020-01-21,40.764934800000006,37.39303,26.21752833333333,106.56587666666667,119.26438333333333
22174,福建,宁夏回族自治区,2020-01-22,27.358884000000003,38.150169999999996,26.077308888888894,106.61311444444442,119.20791111111112
22175,福建,宁夏回族自治区,2020-01-23,15.513670799999998,37.35828,25.311703333333337,106.22437000000001,118.76151333333333
22176,福建,宁夏回族自治区,2020-01-24,27.431136000000006,37.70231,26.304648750000005,106.69805874999997,119.29836375000002
22177,福建,宁夏回族自治区,2020-01-25,7.5974112,37.56431,25.377100000000002,106.763044,118.86335999999999
22178,福建,宁夏回族自治区,2020-01-26,1.4646096,36.67601,25.89166666666667,106.89468333333333,119.12663000000002
22179,福建,宁夏回族自治区,2020-01-27,9.594125999999997,37.905919999999995,25.724452222222226,106.67105111111108,118.90381888888886
22180,福建,宁夏回族自治区,2020-01-28,13.035556799999998,37.854161818181815,25.999782727272734,106.67807818181815,119.30615818181818
22181,福建,宁夏回族自治区,2020-01-29,6.166043999999999,37.73709714285714,26.233222857142863,106.90066714285715,119.5057557142857
22182,福建,宁夏回族自治区,2020-01-30,11.829175200000002,37.95453499999999,25.5327425,106.79428499999997,118.70944125
