,day,susceptics,exposed,infected,recover,province_y,province_en
5300,170,4421268,8141953,8837609,16329168,黑龙江省,Heilongjiang
5301,171,352224,1113119,2826575,19948081,上海市,Shanghai
5302,171,2837936,7458811,10575039,27428212,云南省,Yunnan
5303,171,3776983,5995774,5914597,9652644,内蒙古自治区,Inner Mongolia
5304,171,253370,782461,2155212,18348956,北京市,Beijing
5305,171,7983864,7024023,5358625,6673486,吉林省,Jilin
5306,171,1819709,5875274,12569492,63145523,四川省,Sichuan
5307,171,410228,1391564,2695188,11103018,天津市,Tianjin
5308,171,977962,1597022,1606510,2698504,宁夏回族自治区,Ningxia
5309,171,809901,2567090,6836925,53026082,安徽省,Anhui
5310,171,5375087,14680809,21590007,58824095,山东省,Shandong
5311,171,2106677,5671120,8132510,21269691,山西省,Shanxi
5312,171,2914375,8840901,17931688,83773035,广东省,Guangdong
5313,171,1093671,4014737,8183202,35968389,广西壮族自治区,Guangxi
5314,171,7781898,6319040,4764280,6004781,新疆维吾尔自治区,Xinjiang
5315,171,1787195,5842588,12360264,60519950,江苏省,Jiangsu
5316,171,465891,1213283,3695539,41105285,江西省,Jiangxi
5317,171,2001508,6622527,12899107,54036856,河北省,Hebei
5318,171,1110053,2591327,7728696,84619922,河南省,Henan
5319,171,1321028,4167547,8768920,43112504,浙江省,Zhejiang
5320,171,253879,783068,1539587,6763464,海南省,Hainan
5321,171,429218,95402,435930,58209448,湖北省,Hubei
5322,171,707685,1549428,4876041,61856843,湖南省,Hunan
5323,171,3092857,5701048,6187088,11389005,甘肃省,Gansu
5324,171,881096,2744527,5868483,29915892,福建省,Fujian
5325,171,628540,837576,773161,1200721,西藏自治区,Tibet
5326,171,1056875,3489178,6483239,24970705,贵州省,Guizhou
5327,171,6464320,10169921,10105788,16849968,辽宁省,Liaoning
5328,171,294937,586295,1930252,28208514,重庆声,Chongqing
5329,171,694315,2038152,4852640,31054891,陕西省,Shaanxi
5330,171,1680719,1551561,1216999,1580719,青海省,Qinghai
5331,171,3767319,7632765,8807668,17522246,黑龙江省,Heilongjiang
5332,172,324991,981335,2604004,20329668,上海市,Shanghai
5333,172,2446160,6785042,10212953,28855842,云南省,Yunnan
5334,172,3218279,5697939,5972665,10451115,内蒙古自治区,Inner Mongolia
5335,172,235600,688450,1976039,18639909,北京市,Beijing
5336,172,6980748,7023707,5638642,7396901,吉林省,Jilin
5337,172,1644208,5211450,11711935,64842405,四川省,Sichuan
5338,172,364467,1238530,2530132,11466868,天津市,Tianjin
5339,172,833369,1513469,1617777,2915383,宁夏回族自治区,Ningxia
5340,172,750839,2259425,6280668,53949067,安徽省,Anhui
5341,172,4646334,13312303,20772615,61738746,山东省,Shandong
5342,172,1815488,5152149,7844781,22367579,山西省,Shanxi
5343,172,2624528,7867761,16773896,86193813,广东省,Guangdong
5344,172,974295,3560579,7652003,37073121,广西壮族自治区,Guangxi
5345,172,6849145,6349073,5023822,6647959,新疆维吾尔自治区,Xinjiang
5346,172,1611519,5183609,11526284,62188586,江苏省,Jiangsu
5347,172,439846,1066002,3369967,41604183,江西省,Jiangxi
5348,172,1782663,5895297,12103803,55778235,河北省,Hebei
5349,172,1050492,2280698,7055512,85663296,河南省,Henan
5350,172,1192748,3700463,8180479,44296308,浙江省,Zhejiang
5351,172,227406,697674,1443610,6971308,海南省,Hainan
5352,172,425949,85042,390709,58268299,湖北省,Hubei
5353,172,673274,1362492,4439123,62515109,湖南省,Hunan
5354,172,2635206,5344264,6166266,12224262,甘肃省,Gansu
5355,172,797700,2435848,5468313,30708137,福建省,Fujian
5356,172,540073,806389,788438,1305097,西藏自治区,Tibet
5357,172,935019,3112581,6106456,25845943,贵州省,Guizhou
5358,172,5519878,9661517,10194352,18214250,辽宁省,Liaoning
5359,172,282039,515436,1753425,28469098,重庆声,Chongqing
5360,172,638240,1803063,4488698,31709997,陕西省,Shaanxi
5361,172,1467321,1543307,1274356,1745014,青海省,Qinghai
5362,172,3212009,7097680,8709028,18711281,黑龙江省,Heilongjiang
5363,173,301819,864316,2392654,20681209,上海市,Shanghai
5364,173,2120117,6141794,9803496,30234591,云南省,Yunnan
5365,173,2737754,5364472,5980347,11257425,内蒙古自治区,Inner Mongolia
5366,173,220392,605308,1807624,18906675,北京市,Beijing
5367,173,6058648,6942420,5880812,8158118,吉林省,Jilin
5368,173,1496416,4614749,10875317,66423516,四川省,Sichuan
5369,173,326292,1099772,2365498,11808436,天津市,Tianjin
5370,173,709323,1421305,1615587,3133782,宁夏回族自治区,Ningxia
5371,173,700482,1987007,5755553,54796957,安徽省,Anhui
5372,173,4040354,12016526,19870069,64543049,山东省,Shandong
5373,173,1573474,4658141,7521757,23426625,山西省,Shanxi
5374,173,2380360,6987963,15633386,88458289,广东省,Guangdong
5375,173,874850,3151369,7127637,38106141,广西壮族自治区,Guangxi
5376,173,5983556,6307651,5252616,7326175,新疆维吾尔自治区,Xinjiang
5377,173,1463789,4590823,10710751,63744634,江苏省,Jiangsu
5378,173,417364,936198,3067308,42059129,江西省,Jiangxi
5379,173,1599726,5236048,11311975,57412249,河北省,Hebei
5380,173,998942,2006434,6428832,86615790,河南省,Henan
5381,173,1084696,3279877,7604752,45400673,浙江省,Zhejiang
5382,173,205166,620246,1348390,7166195,海南省,Hainan
5383,173,422995,75847,350112,58321044,湖北省,Hubei
5384,173,643396,1197729,4034483,63114391,湖南省,Hunan
5385,173,2246627,4969376,6097287,13056708,甘肃省,Gansu
5386,173,727339,2158230,5078069,31446360,福建省,Fujian
5387,173,462565,768699,797197,1411537,西藏自治区,Tibet
5388,173,833492,2769453,5726739,26670314,贵州省,Guizhou
5389,173,4706518,9094661,10198332,19590487,辽宁省,Liaoning
5390,173,270796,453045,1590346,28705810,重庆声,Chongqing
5391,173,590500,1593222,4140304,32315972,陕西省,Shaanxi
5392,173,1272308,1517848,1322790,1917052,青海省,Qinghai
5393,173,2743862,6551873,8547263,19887000,黑龙江省,Heilongjiang
5394,174,282028,760633,2193120,21004217,上海市,Shanghai
5395,174,1848923,5535588,9357423,31558063,云南省,Yunnan
5396,174,2328603,5007270,5939353,12064771,内蒙古自治区,Inner Mongolia
5397,174,207329,531898,1650067,19150704,北京市,Beijing
5398,174,5224642,6784651,6078677,8952027,吉林省,Jilin
5399,174,1371485,4080430,10066399,67891684,四川省,Sichuan
5400,174,294331,974622,2203266,12127779,天津市,Tianjin
5401,174,603909,1323676,1600526,3351887,宁夏回族自治区,Ningxia
5402,174,657383,1746248,5262411,55573956,安徽省,Anhui
5403,174,3536386,10803847,18904257,67225508,山东省,Shandong
5404,174,1372394,4193773,7171769,24442062,山西省,Shanxi
5405,174,2173963,6196079,14521159,90568796,广东省,Guangdong
5406,174,791672,2784352,6615602,39068373,广西壮族自治区,Guangxi
5407,174,5192988,6197125,5444606,8035278,新疆维吾尔自治区,Xinjiang
5408,174,1339086,4059695,9920632,65190586,江苏省,Jiangsu
5409,174,397898,821921,2786964,42473215,江西省,Jiangxi
5410,174,1446268,4641499,10532865,58939366,河北省,Hebei
5411,174,954196,1764546,5847573,87483682,河南省,Henan
5412,174,993347,2902672,7046665,46427314,浙江省,Zhejiang
5413,174,186419,550386,1254964,7348228,海南省,Hainan
5414,174,420325,67681,313682,58368310,湖北省,Hubei
5415,174,617384,1052636,3660932,63659046,湖南省,Hunan
5416,174,1919076,4587017,5984064,13879842,甘肃省,Gansu
5417,174,667758,1909493,4700848,32131899,福建省,Fujian
5418,174,395449,726000,799390,1519158,西藏自治区,Tibet
5419,174,748627,2458681,5349265,27443424,贵州省,Guizhou
5420,174,4012853,8489088,10120794,20967262,辽宁省,Liaoning
5421,174,260972,398148,1440370,28920507,重庆声,Chongqing
5422,174,549709,1406410,3808966,32874913,陕西省,Shaanxi
5423,174,1096843,1476477,1361049,2095629,青海省,Qinghai
5424,174,2351371,6008382,8329365,21040880,黑龙江省,Heilongjiang
5425,175,265061,668938,2005710,21300288,上海市,Shanghai
5426,175,1623228,4970486,8884969,32821315,云南省,Yunnan
5427,175,1983094,4637455,5852865,12866584,内蒙古自治区,Inner Mongolia
5428,175,196070,467171,1503293,19373463,北京市,Beijing
5429,175,4481776,6558282,6227291,9772649,吉林省,Jilin
5430,175,1265475,3603522,9290354,69250648,四川省,Sichuan
5431,175,267472,862250,2045057,12425220,天津市,Tianjin
5432,175,515015,1223474,1573552,3567958,宁夏回族自治区,Ningxia
5433,175,620363,1533803,4801450,56284382,安徽省,Anhui
5434,175,3116780,9680046,17895589,69777583,山东省,Shandong
5435,175,1205194,3761862,6802690,25410251,山西省,Shanxi
5436,175,1998872,5486017,13445957,92529153,广东省,Guangdong
5437,175,721806,2456453,6120260,39961479,广西壮族自治区,Guangxi
5438,175,4481848,6022962,5594888,8770300,新疆维吾尔自治区,Xinjiang
5439,175,1233412,3585412,9161303,66529871,江苏省,Jiangsu
5440,175,380997,721405,2528141,42849455,江西省,Jiangxi
5441,175,1317056,4107640,9774000,60361302,河北省,Hebei
5442,175,915252,1551412,5310229,88273105,河南省,Henan
5443,175,915829,2565522,6510032,47378614,浙江省,Zhejiang
5444,175,170561,487618,1164171,7517648,海南省,Hainan
5445,175,417915,60423,281004,58410657,湖北省,Hubei
5446,175,594684,924960,3317082,64153272,湖南省,Hunan
5447,175,1644485,4206319,5831503,14687690,甘肃省,Gansu
5448,175,617116,1687350,4339019,32766514,福建省,Fujian
5449,175,337919,679817,795187,1627076,西藏自治区,Tibet
5450,175,677436,2178633,4978355,28165575,贵州省,Guizhou
5451,175,3426001,7863214,9967214,22333570,辽宁省,Liaoning
5452,175,252370,349873,1302798,29114957,重庆声,Chongqing
5453,175,514731,1240472,3495672,33389123,陕西省,Shaanxi
5454,175,941247,1421148,1388233,2279370,青海省,Qinghai
5455,175,2023588,5477825,8063241,22165345,黑龙江省,Heilongjiang
5456,176,250465,587972,1830502,21571059,上海市,Shanghai
5457,176,1435122,4448522,8395568,34020786,云南省,Yunnan
5458,176,1693213,4264842,5725222,13656721,内蒙古自治区,Inner Mongolia
5459,176,186335,410167,1367088,19576408,北京市,Beijing
5460,176,3829374,6273786,6323504,10613333,吉林省,Jilin
5461,176,1175176,3179032,8550945,70504846,四川省,Sichuan
5462,176,244810,761733,1892153,12701302,天津市,Tianjin
5463,176,440496,1123210,1535904,3780387,宁夏回族自治区,Ningxia
5464,176,588457,1346595,4372369,56932578,安徽省,Anhui
5465,176,2766738,8647225,16862548,72193488,山东省,Shandong
5466,176,1065937,3363710,6421736,26328614,山西省,Shanxi
5467,176,1849800,4851371,12414469,94344357,广东省,Guangdong
5468,176,662873,2164464,5644947,40787714,广西壮族自治区,Guangxi
5469,176,3851193,5793194,5700001,9525610,新疆维吾尔自治区,Xinjiang
5470,176,1143519,3163103,8436729,67766647,江苏省,Jiangsu
5471,176,366283,633061,2289900,43190754,江西省,Jiangxi
5472,176,1207839,3630051,9041315,61680792,河北省,Hebei
5473,176,881273,1363761,4814978,88989986,河南省,Henan
5474,176,849802,2265047,5997681,48257469,浙江省,Zhejiang
5475,176,157098,431421,1076667,7674812,海南省,Hainan
5476,176,415739,53967,251700,58448592,湖北省,Hubei
5477,176,574830,812677,3001413,64601078,湖南省,Hunan
5478,176,1415184,3834717,5645153,15474943,甘肃省,Gansu
5479,176,573913,1489503,3994301,33352281,福建省,Fujian
5480,176,289020,631599,784953,1734426,西藏自治区,Tibet
5481,176,617487,1927348,4617510,28837653,贵州省,Guizhou
5482,176,2932629,7233269,9744956,23679143,辽宁省,Liaoning
5483,176,244822,307439,1176902,29290835,重庆声,Chongqing
5484,176,484636,1093357,3200966,33861039,陕西省,Shaanxi
5485,176,805093,1354281,1403842,2466782,青海省,Qinghai
5486,176,1750497,4968369,7757250,23253882,黑龙江省,Heilongjiang
5487,177,237866,516574,1667380,21818177,上海市,Shanghai
5488,177,1278001,3970140,7897669,35154188,云南省,Yunnan
5489,177,1451161,3897631,5561580,14429626,内蒙古自治区,Inner Mongolia
5490,177,177893,360015,1241126,19760965,北京市,Beijing
5491,177,3263654,5943252,6366087,11467006,吉林省,Jilin
5492,177,1097975,2802085,7850715,71659223,四川省,Sichuan
5493,177,225614,672110,1745531,12956743,天津市,Tianjin
5494,177,378294,1024954,1489016,3987735,宁夏回族自治区,Ningxia
5495,177,560870,1181811,3974470,57522848,安徽省,Anhui
5496,177,2473976,7704668,15821422,74469932,山东省,Shandong
5497,177,949680,2999437,6035332,27195549,山西省,Shanxi
5498,177,1722427,4285692,11431569,96020310,广东省,Guangdong
5499,177,612952,1905176,5192088,41549782,广西壮族自治区,Guangxi
5500,177,3299129,5517659,5758100,10295110,新疆维吾尔自治区,Xinjiang
5501,177,1066762,2787988,7749642,68905606,江苏省,Jiangsu
5502,177,353443,555464,2071201,43499891,江西省,Jiangxi
5503,177,1115165,3204147,8339317,62901370,河北省,Hebei
5504,177,851560,1198651,4359779,89640008,河南省,Henan
5505,177,793354,1997916,5511572,49067156,浙江省,Zhejiang
5506,177,145626,381262,992949,7820162,海南省,Hainan
5507,177,413775,48221,225430,58482572,湖北省,Hubei
5508,177,557429,713981,2712319,65006269,湖南省,Hunan
5509,177,1224160,3477925,5430874,16237039,甘肃省,Gansu
5510,177,536923,1313707,3667857,33891512,福建省,Fujian
5511,177,247738,582653,769213,1840395,西藏自治区,Tibet
5512,177,566808,1702691,4269482,29461017,贵州省,Guizhou
5513,177,2519761,6612813,9462711,24994713,辽宁省,Liaoning
5514,177,238187,270153,1061940,29449717,重庆声,Chongqing
5515,177,458657,963141,2925030,34293170,陕西省,Shaanxi
5516,177,687351,1278553,1407792,2656301,青海省,Qinghai
5517,177,1523212,4485887,7419788,24301111,黑龙江省,Heilongjiang
5518,178,226958,453686,1516080,22043274,上海市,Shanghai
5519,178,1146399,3534578,7398647,36220373,云南省,Yunnan
5520,178,1249681,3542307,5367571,15180439,内蒙古自治区,Inner Mongolia
5521,178,170551,315926,1125005,19928517,北京市,Beijing
5522,178,2778510,5579359,6355701,12326428,吉林省,Jilin
5523,178,1031736,2468026,7191166,72719070,四川省,Sichuan
5524,178,209290,592418,1605900,13192390,天津市,Tianjin
5525,178,326512,930313,1434421,4188752,宁夏回族自治区,Ningxia
5526,178,536947,1036903,3606746,58059401,安徽省,Anhui
5527,178,2228378,6849599,14786197,76605824,山东省,Shandong
5528,178,852343,2668283,5649053,28010319,山西省,Shanxi
5529,178,1613213,3782664,10500549,97563572,广东省,Guangdong
5530,178,570491,1675469,4763324,42250714,广西壮族自治区,Guangxi
5531,178,2821406,5207145,5768994,11072454,新疆维吾尔自治区,Xinjiang
5532,178,1000982,2455484,7101724,69951807,江苏省,Jiangsu
5533,178,342213,487341,1870940,43779503,江西省,Jiangxi
5534,178,1036224,2825352,7671244,64027178,河北省,Hebei
5535,178,825522,1053453,3942445,90228578,河南省,Henan
5536,178,744926,1760927,5052926,49811218,浙江省,Zhejiang
5537,178,135816,336606,913367,7954210,海南省,Hainan
5538,178,412004,43103,201886,58513005,湖北省,Hubei
5539,178,542151,627261,2448153,65372432,湖南省,Hunan
5540,178,1065187,3140051,5194553,16970207,甘肃省,Gansu
5541,178,505142,1157815,3360368,34386672,福建省,Fujian
5542,178,213063,534091,748605,1944239,西藏自治区,Tibet
5543,178,523798,1502460,3936343,30037397,贵州省,Guizhou
5544,178,2175317,6012570,9129933,26272179,辽宁省,Liaoning
5545,178,232347,237401,957172,29593079,重庆声,Chongqing
5546,178,436164,848043,2667742,34688049,陕西省,Shaanxi
5547,178,586568,1196687,1400391,2846353,青海省,Qinghai
5548,178,1334027,4034230,7058958,25302783,黑龙江省,Heilongjiang
5549,179,217488,398344,1376222,22247945,上海市,Shanghai
5550,179,1035824,3140214,6904769,37219191,云南省,Yunnan
5551,179,1082255,3203688,5148993,15905062,内蒙古自治区,Inner Mongolia
5552,179,164149,277195,1018261,20080392,北京市,Beijing
5553,179,2366346,5194472,6294732,13184448,吉林省,Jilin
5554,179,974708,2172479,6572934,73689877,四川省,Sichuan
5555,179,195355,521722,1473735,13409186,天津市,Tianjin
5556,179,283463,840461,1373676,4382399,宁夏回族自治区,Ningxia
5557,179,516147,909575,3267965,58546312,安徽省,Anhui
5558,179,2021652,6077811,13768574,78601960,山东省,Shandong
5559,179,770580,2368863,5267614,28772941,山西省,Shanxi
5560,179,1519253,3336244,9623355,98981146,广东省,Guangdong
5561,179,534233,1472375,4359628,42893763,广西壮族自治区,Guangxi
5562,179,2412102,4872570,5734057,11851268,新疆维吾尔自治区,Xinjiang
5563,179,944413,2161270,6493775,70910540,江苏省,Jiangsu
5564,179,332373,427561,1687984,44032080,江西省,Jiangxi
5565,179,968732,2489222,7039248,65062796,河北省,Hebei
5566,179,802663,925819,3560708,90760808,河南省,Henan
5567,179,703237,1551056,4622342,50493363,浙江省,Zhejiang
5568,179,127397,296938,838149,8077514,海南省,Hainan
5569,179,410408,38542,180789,58540260,湖北省,Hubei
5570,179,528714,551089,2207261,65702933,湖南省,Hunan
5571,179,932872,2823787,4941867,17671472,甘肃省,Gansu
5572,179,477747,1019808,3072121,34840322,福建省,Fujian
5573,179,184043,486813,723842,2045300,西藏自治区,Tibet
5574,179,487155,1324465,3619574,30568803,贵州省,Guizhou
5575,179,1888430,5440517,8756330,27504720,辽宁省,Liaoning
5576,179,227197,208636,861868,29722297,重庆声,Chongqing
5577,179,416633,746425,2428746,35048194,陕西省,Shaanxi
5578,179,501030,1111269,1382293,3035406,青海省,Qinghai
5579,179,1176385,3615554,6682317,26255742,黑龙江省,Heilongjiang
5580,180,209243,349682,1247338,22433735,上海市,Shanghai
5581,180,942594,2784842,6421228,38151335,云南省,Yunnan
5582,180,943186,2885088,4911549,16600176,内蒙古自治区,Inner Mongolia
5583,180,158555,243190,920395,20217858,北京市,Beijing
5584,180,2018832,4799919,6187011,14034237,吉林省,Jilin
5585,180,925452,1911381,5995942,74577223,四川省,Sichuan
5586,180,183415,459131,1349312,13608141,天津市,Tianjin
5587,180,247675,756183,1308295,4567845,宁夏回族自治区,Ningxia
5588,180,498015,797767,2956729,58987487,安徽省,Anhui
5589,180,1847023,5384182,12778076,80460718,山东省,Shandong
5590,180,701655,2099379,4894895,29484069,山西省,Shanxi
5591,180,1438155,2940735,8800809,100280299,广东省,Guangdong
5592,180,503154,1293114,3981418,43482313,广西壮族自治区,Guangxi
5593,180,2064309,4524282,5656041,12625366,新疆维吾尔自治区,Xinjiang
5594,180,895605,1901325,5925868,71787200,江苏省,Jiangsu
5595,180,323734,375120,1521186,44259958,江西省,Jiangxi
5596,180,910820,2191531,6444553,66013094,河北省,Hebei
5597,180,782560,813662,3212272,91241504,河南省,Henan
5598,180,667233,1365480,4219906,51117379,浙江省,Zhejiang
5599,180,120149,261767,767418,8190665,海南省,Hainan
5600,180,408969,34475,161888,58564666,湖北省,Hubei
5601,180,516879,484197,1988008,66000913,湖南省,Hunan
5602,180,822623,2530638,4678113,18338624,甘肃省,Gansu
5603,180,454058,897810,2803071,35255059,福建省,Fujian
5604,180,159805,441506,695668,2143019,西藏自治区,Tibet
5605,180,455820,1166591,3320141,31057446,贵州省,Guizhou
5606,180,1649581,4902150,8351443,28686824,辽宁省,Liaoning
5607,180,222651,183376,775321,29838649,重庆声,Chongqing
5608,180,399628,656798,2207497,35376075,陕西省,Shaanxi
5609,180,428922,1024624,1354437,3222015,青海省,Qinghai
5610,180,1044778,3230654,6296712,27157855,黑龙江省,Heilongjiang
5611,181,202049,306922,1128902,22602125,上海市,Shanghai
5612,181,863705,2465896,5952196,39018200,云南省,Yunnan
5613,181,827590,2588528,4660645,17263235,内蒙古自治区,Inner Mongolia
5614,181,153655,213348,830884,20342111,北京市,Beijing
5615,181,1727532,4405516,6037467,14869483,吉林省,Jilin
5616,181,882780,1680998,5459544,75386676,四川省,Sichuan
5617,181,173148,403807,1232745,13790298,天津市,Tianjin
5618,181,217896,677935,1239702,4744465,宁夏回族自治区,Ningxia
5619,181,482174,699642,2671537,59386646,安徽省,Anhui
5620,181,1698964,4763072,11822204,82185758,山东省,Shandong
5621,181,643339,1857784,4533996,30144880,山西省,Shanxi
5622,181,1367947,2590838,8032804,101468409,广东省,Guangdong
5623,181,476421,1135117,3628657,44019804,广西壮族自治区,Guangxi
5624,181,1770722,4171543,5538802,13388931,新疆维吾尔自治区,Xinjiang
5625,181,853363,1671949,5397494,72587192,江苏省,Jiangsu
5626,181,316138,329127,1369414,44465318,江西省,Jiangxi
5627,181,860957,1928318,5887614,66883109,河北省,Hebei
5628,181,764854,715130,2894853,91675161,河南省,Henan
5629,181,636045,1201599,3845287,51687067,浙江省,Zhejiang
5630,181,113888,230632,701212,8294266,海南省,Hainan
5631,181,407673,30845,144958,58586521,湖北省,Hubei
5632,181,506441,425464,1788798,66269294,湖南省,Hunan
5633,181,730587,2261154,4408087,18970169,甘肃省,Gansu
5634,181,433513,790096,2552915,35633473,福建省,Fujian
5635,181,139579,398660,664825,2236935,西藏自治区,Tibet
5636,181,428928,1026828,3038578,31505665,贵州省,Guizhou
5637,181,1450595,4400829,7924305,29814269,辽宁省,Liaoning
5638,181,218634,161197,696849,29943318,重庆声,Chongqing
5639,181,384787,577810,2003314,35674087,陕西省,Shaanxi
5640,181,368445,938727,1317963,3404864,青海省,Qinghai
5641,181,934629,2879280,5908178,28007911,黑龙江省,Heilongjiang
5642,182,195757,269368,1020346,22754527,上海市,Shanghai
5643,182,796705,2180625,5500921,39821747,云南省,Yunnan
5644,182,731354,2314975,4401248,17892422,内蒙古自治区,Inner Mongolia
5645,182,149356,187169,749193,20454281,北京市,Beijing
5646,182,1484367,4019321,5851769,15684541,吉林省,Jilin
5647,182,845709,1477927,4962648,76123714,四川省,Sichuan
5648,182,164291,354977,1124011,13956718,天津市,Tianjin
5649,182,193074,605910,1169190,4911825,宁夏回族自治区,Ningxia
5650,182,468305,613561,2410828,59747303,安徽省,Anhui
5651,182,1572968,4208629,10906645,83781756,山东省,Shandong
5652,182,593814,1641911,4187304,30756969,山西省,Shanxi
5653,182,1306993,2281672,7318496,102552837,广东省,Guangdong
5654,182,453349,996029,3300948,44509673,广西壮族自治区,Guangxi
5655,182,1524116,3822214,5386998,14136669,新疆维吾尔自治区,Xinjiang
5656,182,816698,1469764,4907682,73315854,江苏省,Jiangsu
5657,182,309450,288797,1231562,44650189,江西省,Jiangxi
5658,182,817888,1695913,5368260,67677937,河北省,Hebei
5659,182,749238,628585,2606209,92065966,河南省,Henan
5660,182,608953,1057034,3497830,52206181,浙江省,Zhejiang
5661,182,108463,203109,639496,8388930,海南省,Hainan
5662,182,406507,27605,129795,58606091,湖北省,Hubei
5663,182,497224,373900,1608091,66510782,湖南省,Hunan
5664,182,653561,2015158,4136018,19565261,甘肃省,Gansu
5665,182,415647,695091,2321143,35978117,福建省,Fujian
5666,182,122696,358590,632025,2326686,西藏自治区,Tibet
5667,182,405769,903297,2775059,31915873,贵州省,Guizhou
5668,182,1284566,3938168,7483214,30884050,辽宁省,Liaoning
5669,182,215080,141723,625803,30037393,重庆声,Chongqing
5670,182,371805,508248,1815411,35944534,陕西省,Shaanxi
5671,182,317900,855167,1274141,3582789,青海省,Qinghai
5672,182,842165,2560418,5521899,28805515,黑龙江省,Heilongjiang
5673,183,190243,236400,921081,22892274,上海市,Shanghai
5674,183,739594,1926218,5069814,40564371,云南省,Yunnan
5675,183,651049,2064569,4137790,18486590,内蒙古自治区,Inner Mongolia
5676,183,145578,164209,674790,20555422,北京市,Beijing
5677,183,1281915,3647584,5635968,16474530,吉林省,Jilin
5678,183,813419,1299084,4503823,76793672,四川省,Sichuan
5679,183,156627,311931,1022981,14108460,天津市,Tianjin
5680,183,172331,540094,1097908,5069665,宁夏回族自治区,Ningxia
5681,183,456142,538073,2173018,60072765,安徽省,Anhui
5682,183,1465354,3715010,10035481,85254153,山东省,Shandong
5683,183,551598,1449568,3856577,31322255,山西省,Shanxi
5684,183,1253933,2008779,6656452,103540834,广东省,Guangdong
5685,183,433375,873713,2997610,44955301,广西壮族自治区,Guangxi
5686,183,1317678,3482622,5205784,14863914,新疆维吾尔自治区,Xinjiang
5687,183,784790,1291705,4455111,73978391,江苏省,Jiangsu
5688,183,303552,253438,1106558,44816450,江西省,Jiangxi
5689,183,780574,1490954,4885818,68402652,河北省,Hebei
5690,183,735449,552576,2344169,92417804,河南省,Henan
5691,183,585358,929624,3176628,52678388,浙江省,Zhejiang
5692,183,103751,178806,582180,8475262,海南省,Hainan
5693,183,405457,24711,116217,58623613,湖北省,Hubei
5694,183,489077,328633,1444413,66727874,湖南省,Hunan
5695,183,588904,1791936,3865535,20123624,甘肃省,Gansu
5696,183,400072,611368,2107087,36291471,福建省,Fujian
5697,183,108589,321471,597929,2412009,西藏自治区,Tibet
5698,183,385761,794262,2529469,32290506,贵州省,Guizhou
5699,183,1145726,3514412,7035575,31894284,辽宁省,Liaoning
5700,183,211933,124624,561566,30121876,重庆声,Chongqing
5701,183,360426,447020,1642937,36189615,陕西省,Shaanxi
5702,183,275745,775156,1224299,3754798,青海省,Qinghai
5703,183,764290,2272520,5142217,29550971,黑龙江省,Heilongjiang
5704,184,185403,207469,830506,23016620,上海市,Shanghai
5705,184,690735,1699903,4660563,41248796,云南省,Yunnan
5706,184,583847,1836832,3874127,19045192,内蒙古自治区,Inner Mongolia
5707,184,142252,144076,607152,20646518,北京市,Beijing
5708,184,1113567,3294849,5396196,17235386,吉林省,Jilin
5709,184,785228,1141691,4081390,77401688,四川省,Sichuan
5710,184,149975,274021,929440,14246562,天津市,Tianjin
5711,184,154947,480322,1026846,5217883,宁夏回族自治区,Ningxia
5712,184,445456,471891,1956528,60366123,安徽省,Anhui
5713,184,1373114,3276534,9211407,86608943,山东省,Shandong
5714,184,515482,1278603,3543020,31842893,山西省,Shanxi
5715,184,1207631,1768113,6044799,104439455,广东省,Guangdong
5716,184,416035,766237,2717748,45359978,广西壮族自治区,Guangxi
5717,184,1145208,3157574,5000521,15566695,新疆维吾尔自治区,Xinjiang
5718,184,756954,1135012,4038201,74579831,江苏省,Jiangsu
5719,184,298347,222438,993378,44965835,江西省,Jiangxi
5720,184,748155,1310379,4439226,69062238,河北省,Hebei
5721,184,723260,485825,2106645,92734267,河南省,Henan
5722,184,564760,817419,2880587,53107233,浙江省,Zhejiang
5723,184,99646,157367,529129,8553856,海南省,Hainan
5724,184,404513,22126,104058,58639302,湖北省,Hubei
5725,184,481869,288894,1296365,66922870,湖南省,Hunan
5726,184,534449,1590399,3599679,20645471,甘肃省,Gansu
5727,184,386461,537640,1909969,36575928,福建省,Fujian
5728,184,96777,287358,563133,2492730,西藏自治区,Tibet
5729,184,368424,698133,2301457,32631984,贵州省,Guizhou
5730,184,1029301,3128778,6587832,32844087,辽宁省,Liaoning
5731,184,209144,109609,503558,30197687,重庆声,Chongqing
5732,184,350434,393153,1485000,36411411,陕西省,Shaanxi
5733,184,240613,699550,1169755,3920079,青海省,Qinghai
5734,184,698469,2013694,4772663,30245171,黑龙江省,Heilongjiang
5735,185,181147,182086,748026,23128738,上海市,Shanghai
5736,185,648791,1499004,4274231,41877973,云南省,Yunnan
5737,185,527426,1630849,3613524,19568199,内蒙古自治区,Inner Mongolia
5738,185,139320,126426,545768,20728484,北京市,Beijing
5739,185,973580,2964143,5138402,17963873,吉林省,Jilin
5740,185,760561,1003259,3693501,77952676,四川省,Sichuan
5741,185,144187,240663,843111,14372037,天津市,Tianjin
5742,185,140328,426323,956840,5356507,宁夏回族自治区,Ningxia
5743,185,436053,413881,1759810,60630254,安徽省,Anhui
5744,185,1293780,2887792,8435943,87852483,山东省,Shandong
5745,185,484475,1126952,3247370,32321201,山西省,Shanxi
5746,185,1167135,1556021,5481339,105255503,广东省,Guangdong
5747,185,400941,671868,2460315,45726874,广西壮族自治区,Guangxi
